username,nome,id_parlamentar,casa,source,classificacao
paulolemos500,Paulo Lemos,NA,NA,gps_folha,candidatoprefeituracapital;politico
lafayetteandrad,Lafayette de Andrada,98057,câmara,gps_folha,deputadosfederais;candidatoprefeituracapital;politico
cprm_oficial,Serviço Geológico do Brasil,NA,NA,gps_folha,instituicoesfederais
depcelsosabino,Celso Sabino,204496,câmara,gps_folha,deputadosfederais;politico
celsinhocotrim,Celsinho Cotrim,NA,NA,gps_folha,candidatoprefeituracapital;politico
silvioantonioma,Silvio Antonio,NA,NA,gps_folha,candidatoprefeituracapital;politico
charbelnovo,Charbel,NA,NA,gps_folha,candidatoprefeituracapital;politico
lpcferraz,Lucas Ferraz,NA,NA,gps_folha,NA
depdavitoria,Da Vitoria,204355,câmara,gps_folha,deputadosfederais;politico
ministrorjn,Renato Janine R.,NA,NA,gps_folha,outrospoliticos;politico
linobergalmeida,Linoberg 1️⃣8️⃣,NA,NA,gps_folha,candidatoprefeituracapital;politico
carloshbfavaro,Carlos Fávaro,6295,senado,gps_folha,senadores;politico
neneupinheiro,Emanuel Pinheiro,NA,NA,gps_folha,prefeitocapitais;candidatoprefeituracapital;politico
senadorlobao,Edison Lobão,NA,NA,gps_folha,outrospoliticos;politico
mauromendes40,Mauro Mendes 40,NA,NA,gps_folha,governador;politico
codevasf,Codevasf,NA,NA,gps_folha,instituicoesfederais
esacheu,Esacheu Nascimento,NA,NA,gps_folha,candidatoprefeituracapital;politico
zemariogo,Zé Mário,204386,câmara,gps_folha,deputadosfederais;politico
alexispedrao,Alexis Pedrão 50,NA,NA,gps_folha,candidatoprefeituracapital;politico
celmarcosrocha,Coronel Marcos Rocha,NA,NA,gps_folha,governador;politico
edilaziojunior_,Edilazio Junior,204562,câmara,gps_folha,deputadosfederais;politico
tolentinomg,Fabiano Tolentino,211866,câmara,gps_folha,deputadosfederais;politico
infraestrutura,InfraestruturaCN,NA,NA,gps_folha,instituicoesfederais
rdnarede,Roberto Duarte,NA,NA,gps_folha,candidatoprefeituracapital;politico
josimarpl22,Josimar Maranhãozinho,204563,câmara,gps_folha,deputadosfederais;politico
_gutembergreis,GutembergReisOficial,204456,câmara,gps_folha,deputadosfederais;politico
amazoninoam,Amazonino Mendes,NA,NA,gps_folha,candidatoprefeituracapital;politico
robotox,Rob Oto,NA,NA,gps_folha,comentaristaspoliticos
ossesiosilva,Ossesio Silva,204422,câmara,gps_folha,deputadosfederais;politico
afraniomiranda,Prefeito Afrânio Miranda 19,NA,NA,gps_folha,candidatoprefeituracapital;politico
funpresp,Funpresp,NA,NA,gps_folha,instituicoesfederais
antoniodenarium,Antonio Denarium,NA,NA,gps_folha,governador;politico
pauloopuszka13,Paulo Opuszka ⭐️1️⃣3️⃣,NA,NA,gps_folha,candidatoprefeituracapital;politico
depmfernandes,Marcio Fernandes,NA,NA,gps_folha,candidatoprefeituracapital;politico
luizlaurofilho,Deputado Federal Luiz Lauro Filho,178982,câmara,gps_folha,deputadosfederais;politico
lucasvergiliogo,Lucas Vergilio,178879,câmara,gps_folha,deputadosfederais;politico
casadamoedabr,Casa da Moeda do Brasil,NA,NA,gps_folha,instituicoesfederais
drdamiaof,Dr. Damião Feliciano,74467,câmara,gps_folha,deputadosfederais;politico
pastorgil_,Pastor Gil,204570,câmara,gps_folha,deputadosfederais;politico
virgulinolampi2,WALLBER VIRGOLINO,NA,NA,gps_folha,candidatoprefeituracapital;politico
eduardobraide,EduardoBraide,204552,câmara,gps_folha,deputadosfederais;politico
mazinhoanjos,Mazinho,NA,NA,gps_folha,candidatoprefeituracapital;politico
deppauloramosrj,Deputado Paulo Ramos - PDT/RJ,133968,câmara,gps_folha,deputadosfederais;politico
rafaelfreirepb,Rafael Freire,NA,NA,gps_folha,candidatoprefeituracapital;politico
fernandoborjabh,Fernando Borja,212504,câmara,gps_folha,deputadosfederais;politico
davidalmeidaam,David Almeida,NA,NA,gps_folha,candidatoprefeituracapital;politico
glaustindafokus,Glaustin da Fokus,204419,câmara,gps_folha,deputadosfederais;politico
deppedrolucasf,Pedro Lucas Fernandes,122974,câmara,gps_folha,deputadosfederais;politico
alyssonlimanoar,Alysson Lima,NA,NA,gps_folha,candidatoprefeituracapital;politico
zachariascalil,Zacharias Calil,204412,câmara,gps_folha,deputadosfederais;politico
epl_br,EPL,NA,NA,gps_folha,instituicoesfederais
nelsonbarbudo,Nelson Barbudo,204449,câmara,gps_folha,deputadosfederais;politico
cleberpstu,Cleber Rabelo PSTU,NA,NA,gps_folha,candidatoprefeituracapital;politico
codern,Companhia Docas RN,NA,NA,gps_folha,instituicoesfederais
alan_barbiero,Alan Barbiero,NA,NA,gps_folha,candidatoprefeituracapital;politico
hemobras_ms,Hemobrás (oficial),NA,NA,gps_folha,instituicoesfederais
marquinhostrad_,Marquinhos Trad,NA,NA,gps_folha,prefeitocapitais;candidatoprefeituracapital;politico
drluizovando,Deputado Dr. Luiz Ovando,204351,câmara,gps_folha,deputadosfederais;politico
depjpassarinho,Dep. Joaquim Passarinho,178910,câmara,gps_folha,deputadosfederais;politico
pedraoprefeito,PEDRÃO,NA,NA,gps_folha,candidatoprefeituracapital;politico
filippellireal,Tadeu Filippelli,74806,câmara,gps_folha,deputadosfederais;politico
coronelfeitosa,Coronel Feitosa,NA,NA,gps_folha,candidatoprefeituracapital;politico
lucineidepsol,Lucineide Barros 50,NA,NA,gps_folha,candidatoprefeituracapital;politico
neuzaoliveiraes,Neuzinha de Oliveira,NA,NA,gps_folha,candidatoprefeituracapital;politico
mariarosassp,Maria Rosas,204540,câmara,gps_folha,deputadosfederais;politico
adrianodobaldy,Adriano do Baldy,121948,câmara,gps_folha,deputadosfederais;politico
comunicaghc,GHC,NA,NA,gps_folha,instituicoesfederais
leonardorolim,Leonardo Rolim,NA,NA,gps_folha,NA
jaziel_dr,Dr. Jaziel🇧🇷,204481,câmara,gps_folha,deputadosfederais;politico
marxbeltrao,Marx Beltrão,178843,câmara,gps_folha,deputadosfederais;politico
miltonvieiraofc,miltonvieiraoficial,154178,câmara,gps_folha,deputadosfederais;politico
julio_flores,Julio Flores,NA,NA,gps_folha,candidatoprefeituracapital;politico
voteminoru45,Minoru Kinpara 45,NA,NA,gps_folha,candidatoprefeituracapital;politico
arthurboavista,Arthur Henrique,NA,NA,gps_folha,candidatoprefeituracapital;politico
drjoaonovo,João Guilherme,NA,NA,gps_folha,candidatoprefeituracapital;politico
luciofmrocha,Lúcio Flávio M Rocha,NA,NA,gps_folha,candidatoprefeituracapital;politico
priscobezerra,Prisco Bezerra,5971,senado,gps_folha,senadores;politico
deputadaangela,Angela Amin,73696,câmara,gps_folha,deputadosfederais;candidatoprefeituracapital;politico
heliooliveirarn,Coronel Helio Oliveira,NA,NA,gps_folha,candidatoprefeituracapital;politico
wendelprofessor,Professor Wendel Mesquita,NA,NA,gps_folha,candidatoprefeituracapital;politico
zboni2,Zé Boni,NA,NA,gps_folha,candidatoprefeituracapital;politico
barreto_luisa,Luísa Barreto,NA,NA,gps_folha,candidatoprefeituracapital;politico
dep_leomoraes,Leo Moraes,204359,câmara,gps_folha,deputadosfederais;politico
azevedocoronel,Coronel Azevedo 20,NA,NA,gps_folha,candidatoprefeituracapital;politico
klebermontezuma,Kleber Montezuma,NA,NA,gps_folha,candidatoprefeituracapital;politico
ceagesp_oficial,CEAGESP Oficial,NA,NA,gps_folha,instituicoesfederais
benesleocadiorn,benesleocadiorn,109429,câmara,gps_folha,deputadosfederais;politico
drpessoa,Dr. Pessoa,NA,NA,gps_folha,candidatoprefeituracapital;politico
federalfelicio,Delegado Felício Laterça,204477,câmara,gps_folha,deputadosfederais;politico
fabiorr50,Fábio Almeida,NA,NA,gps_folha,candidatoprefeituracapital;politico
pedroabezerra,Pedro Augusto Bezerra,90201,câmara,gps_folha,deputadosfederais;politico
deldanigarcia,Delegada Danielle Garcia,NA,NA,gps_folha,candidatoprefeituracapital;politico
ramon_cujui,Ramon Cujui Prefeito 13,NA,NA,gps_folha,candidatoprefeituracapital;politico
orlandosilvasc,Orlando Prefeito 30,NA,NA,gps_folha,candidatoprefeituracapital;politico
joaoalmeidapb,João Almeida,NA,NA,gps_folha,candidatoprefeituracapital;politico
valeriapsol50,Valéria Correia,NA,NA,gps_folha,candidatoprefeituracapital;politico
juniormanodep,Júnior Mano,204550,câmara,gps_folha,deputadosfederais;politico
boscocosta_se,Bosco Costa,74052,câmara,gps_folha,deputadosfederais;politico
romeroreis30,Romero Reis,NA,NA,gps_folha,candidatoprefeituracapital;politico
nuclep,NUCLEP,NA,NA,gps_folha,instituicoesfederais
vavamartinspa,@VavaMartinsOficial,NA,NA,gps_folha,candidatoprefeituracapital;politico
flavionpi,Flávio Nogueira,191923,câmara,gps_folha,deputadosfederais;politico
silveiraguaracy,Guaracy Silveira,5639,senado,gps_folha,senadores;politico
titodepfederal,Tito Deputado Federal,197438,câmara,gps_folha,deputadosfederais;politico
fernandopintorn,Fernando Pinto,NA,NA,gps_folha,candidatoprefeituracapital;politico
mofattomagda,Magda Mofatto Oficial,166402,câmara,gps_folha,deputadosfederais;politico
majordiegomelo,Major Diego Melo 🇧🇷,NA,NA,gps_folha,candidatoprefeituracapital;politico
celalfredo,Coronel Menezes,NA,NA,gps_folha,candidatoprefeituracapital;politico
coronelnylton,Coronel NYLTON,NA,NA,gps_folha,candidatoprefeituracapital;politico
ciadocasba,Codeba,NA,NA,gps_folha,instituicoesfederais
robertoalves_10,Roberto Alves Republicanos,152610,câmara,gps_folha,deputadosfederais;politico
valdevannoventa,Valdevan Noventa,204385,câmara,gps_folha,deputadosfederais;politico
davidbrsoares,David Soares,204511,câmara,gps_folha,deputadosfederais;politico
zevitor_mg,Zé Vitor,204517,câmara,gps_folha,deputadosfederais;politico
senadorchico,Chico Rodrigues,470,senado,gps_folha,senadores;politico
professoranizio,Professor Anizio #Time65,NA,NA,gps_folha,candidatoprefeituracapital;politico
jbazolli,Professor Bazzoli,NA,NA,gps_folha,candidatoprefeituracapital;politico
fabioabreuofc,Fábio Abreu Oficial,178924,câmara,gps_folha,deputadosfederais;candidatoprefeituracapital;politico
manujacobpsol,Manu Jacob,NA,NA,gps_folha,candidatoprefeituracapital;politico
delegadoeguchi,Delegado Federal Eguchi,NA,NA,gps_folha,candidatoprefeituracapital;politico
vandamonteiro_,Vanda Monteiro,NA,NA,gps_folha,candidatoprefeituracapital;politico
barisongil,Barison 10,NA,NA,gps_folha,candidatoprefeituracapital;politico
rudsonleite,Rudson Leite,5621,senado,gps_folha,senadores;politico
edilmafreire_,Edilma Freire,NA,NA,gps_folha,candidatoprefeituracapital;politico
tiaobocalom,Tião Bocalom,NA,NA,gps_folha,candidatoprefeituracapital;politico
depbilacpinto,Bilac Pinto,141513,câmara,gps_folha,deputadosfederais;politico
deputadoelmar,Elmar Nacimento,178854,câmara,gps_folha,deputadosfederais;politico
gloriaheloiza,Glória Heloiza 20,NA,NA,gps_folha,candidatoprefeituracapital;politico
samuelalmeida_,Samuel Almeida,NA,NA,gps_folha,candidatoprefeituracapital;politico
ricardosilvarp,Ricardo Silva,213274,câmara,gps_folha,deputadosfederais;politico
hertzdias,Hertz Dias,NA,NA,gps_folha,candidatoprefeituracapital;politico
marceloamil,MarceloAmil 6️⃣5️⃣ 🇧🇷✊,NA,NA,gps_folha,candidatoprefeituracapital;politico
prof_gianfranco,Gianfranco Gusmão,NA,NA,gps_folha,candidatoprefeituracapital;politico
amazuldefesa,Amazul,NA,NA,gps_folha,instituicoesfederais
chaves_hildon,Hildon Chaves,NA,NA,gps_folha,prefeitocapitais;candidatoprefeituracapital;politico
jaymecampos251,Jayme Campos,4531,senado,gps_folha,senadores;politico
28marcoaurelio,Marco Aurelio Meu Amigo,NA,NA,gps_folha,candidatoprefeituracapital;politico
raimundocostaba,Raimundo Costa,204567,câmara,gps_folha,deputadosfederais;politico
henriquecatan,João Henrique,NA,NA,gps_folha,candidatoprefeituracapital;politico
basa_oficial,Banco da Amazônia,NA,NA,gps_folha,instituicoesfederais
sergioharfouch,Sérgio Harfouche,NA,NA,gps_folha,candidatoprefeituracapital;politico
paulohgrando,Paulo Henrique Grando,NA,NA,gps_folha,candidatoprefeituracapital;politico
rosalia_psturn,Rosália Fernandes,NA,NA,gps_folha,candidatoprefeituracapital;politico
ottacirr,Ottaci Nascimento,NA,NA,gps_folha,candidatoprefeituracapital;politico
lucianocastrolc,Luciano Castro,NA,NA,gps_folha,candidatoprefeituracapital;politico
vilsondafetaemg,Vilson da Fetaemg,204483,câmara,gps_folha,deputadosfederais;politico
greyceelias,Greyce Elias,198197,câmara,gps_folha,deputadosfederais;politico
sen_luizpastore,Luiz Pastore,151,senado,gps_folha,senadores;politico
ceasa_mg,CeasaMinas,NA,NA,gps_folha,instituicoesfederais
gerlanebaccarin,Gerlane 1️⃣1️⃣,NA,NA,gps_folha,candidatoprefeituracapital;politico
10ronaldomartin,Ronaldo Martins,122466,câmara,gps_folha,deputadosfederais;politico
senmariadocarmo,Senadora Maria do Carmo Alves Oficial,1023,senado,gps_folha,senadores;politico
montserrat_43,Montserratmartins43,NA,NA,gps_folha,candidatoprefeituracapital;politico
paulomarcio75,Delegado Paulo Marcio,NA,NA,gps_folha,candidatoprefeituracapital;politico
charles_federal,Charles Fernandes,205476,câmara,gps_folha,deputadosfederais;politico
mynews,Follow my bhakkar ne,NA,NA,gps_folha,midia
