id_proposicao,interesse_slug,interesse_nome,temas_nome,temas_slug,sigla,casa,casa_origem
a86fb79b8cdf60b50748dc80882f2aed,congresso-remoto,Congresso Remoto,Outros,outros,PL 735/2020,camara,camara
e4d65a5b102848607995970f1c90e3bb,congresso-remoto,Congresso Remoto,Outros,outros,PL 3065/2019,camara,camara
72410db8cb003ae9ccae819293a6dfb4,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 3197/2020,camara,camara
c414e3a1ef20d4a42948c5cecbb5d401,congresso-remoto,Congresso Remoto,Outros,outros,PL 1254/2020,camara,camara
a8c592e4a00b8816a53b0ab59907a2b5,congresso-remoto,Congresso Remoto,Outros,outros,PL 1088/2020,camara,camara
fedb75a55ed2b4e98a5d7b99e6a13fab,congresso-remoto,Congresso Remoto,Outros,outros,PL 2843/2020,camara,camara
d83d686c6cd14332642f8015520ac5ef,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 1668/2020,camara,camara
aba9b5dca4b8402d6a9c0c248035af26,congresso-remoto,Congresso Remoto,Outros,outros,MPV 931/2020,camara,camara
aba9b5dca4b8402d6a9c0c248035af26,congresso-remoto,Congresso Remoto,Outros,outros,MPV 931/2020,senado,camara
4853f41abe71bca256b951564ff498ed,congresso-remoto,Congresso Remoto,Outros,outros,PL 2275/2020,camara,camara
9149026548f9611f9305fd40827db635,congresso-remoto,Congresso Remoto,Trabalho Decente,trabalho-decente,PL 1615/2020,camara,camara
9149026548f9611f9305fd40827db635,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 1615/2020,camara,camara
950c947b395cfcefe5bfb5b7af56b3ef,congresso-remoto,Congresso Remoto,Outros,outros,PL 2548/2020,camara,camara
25af99ae2a8fa8b6200967bfde6d31d4,congresso-remoto,Congresso Remoto,Outros,outros,PL 2920/2020,camara,camara
660c2206d21fee4c2e97bdee149a5018,congresso-remoto,Congresso Remoto,Outros,outros,PL 3058/2020,camara,camara
3ff161a0425a40018673ef00b3e0cd7d,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 5900/2013,camara,nan
62bb4cf52ca521ada6d5ef6fdf024589,congresso-remoto,Congresso Remoto,Outros,outros,MPV 930/2020,camara,camara
62bb4cf52ca521ada6d5ef6fdf024589,congresso-remoto,Congresso Remoto,Outros,outros,MPV 930/2020,senado,camara
4bcce8fc81a28f364352af03eec4e5d8,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 2134/2020,camara,camara
87ce7a2c69509ece6fbb75a4c9167588,congresso-remoto,Congresso Remoto,Outros,outros,PEC 110/2019,senado,senado
788f344150ddd2488708be7472557efb,congresso-remoto,Congresso Remoto,Outros,outros,PL 1422/2019,camara,camara
f2c29f05b428671905d898597aef608f,congresso-remoto,Congresso Remoto,Outros,outros,PL 6407/2013,camara,camara
d68c2f3c22492b0b69503bf5af16eb25,congresso-remoto,Congresso Remoto,Desenvolvimento Socioambiental,desenvolvimento-socioambiental,PEC 233/2019,senado,senado
f1839095e3b9cc6c93969bd54bfb5a99,congresso-remoto,Congresso Remoto,Outros,outros,PL 608/2020,camara,camara
d84d49e854f3c51613f2a70b278100ea,congresso-remoto,Congresso Remoto,Outros,outros,PL 1180/2020,camara,camara
5be57624b4f8d7714756bfc51821a65c,congresso-remoto,Congresso Remoto,Outros,outros,PL 2529/2020,camara,camara
97b7a90aa032e5efdc5c2c190156ad45,congresso-remoto,Congresso Remoto,Outros,outros,PL 1787/2020,camara,camara
45b8fb4ab848952bda01e797a7086572,congresso-remoto,Congresso Remoto,Outros,outros,PL 2447/2020,camara,camara
76b53f74f77ad2b3938e678096824a3a,congresso-remoto,Congresso Remoto,Outros,outros,MPV 943/2020,camara,camara
76b53f74f77ad2b3938e678096824a3a,congresso-remoto,Congresso Remoto,Outros,outros,MPV 943/2020,senado,camara
55be5dcd2e0febfb39c0dbb11b1867c4,congresso-remoto,Congresso Remoto,Outros,outros,PL 3675/2020,camara,camara
c8c83a4dd925592e479fa7d17ae28a9a,congresso-remoto,Congresso Remoto,Outros,outros,PLP 167/2020,camara,camara
a0cd3dafaa684e200b15b079ad1536db,congresso-remoto,Congresso Remoto,Outros,outros,PL 1914/2020,camara,camara
f47c9b32e81b2003e5cb309c3e3e00ad,congresso-remoto,Congresso Remoto,Outros,outros,PL 3198/2020,camara,camara
ac0895d39170e55f4291d527a06f71fc,congresso-remoto,Congresso Remoto,Desenvolvimento Socioambiental,desenvolvimento-socioambiental,PL 3961/2020,camara,camara
1f3dd954942a5e88c76a392418fc129a,congresso-remoto,Congresso Remoto,Desenvolvimento Socioambiental,desenvolvimento-socioambiental,PL 9950/2018,camara,camara
0f925a3f704fcb3996b9e0201bc5d154,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,MPV 946/2020,camara,camara
0f925a3f704fcb3996b9e0201bc5d154,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,MPV 946/2020,senado,camara
a964162f7f1f44d64b551de56da95129,congresso-remoto,Congresso Remoto,Outros,outros,PL 1378/2019,camara,camara
7ea19da3fe9235b0e69cf8e7966a78f2,congresso-remoto,Congresso Remoto,Outros,outros,PL 2538/2020,senado,senado
184dfaec861deaeac7315b4159d1c74f,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 3752/2020,camara,camara
e5df564e8303047d3e5c1b19c9cb21ed,congresso-remoto,Congresso Remoto,Outros,outros,PL 1352/2020,camara,camara
5d451a050f63878899b0fb16255f6b5d,congresso-remoto,Congresso Remoto,Outros,outros,PL 2118/2020,camara,camara
649451655ccd5eba41acb283febdf3b7,congresso-remoto,Congresso Remoto,Outros,outros,PL 1834/2020,camara,camara
4d2aea0715f50ab13c6c52d52511b328,congresso-remoto,Congresso Remoto,Outros,outros,PL 2077/2019,camara,camara
f3e98d98cc12924641b81a3412e82dd6,congresso-remoto,Congresso Remoto,Outros,outros,PL 1481/2020,camara,camara
aec2459e9c8fca94352e04a2e934e027,congresso-remoto,Congresso Remoto,Outros,outros,PL 8518/2017,camara,camara
abf36d44d1d50ae7fe64e740e978eb08,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 3527/2020,camara,camara
abf36d44d1d50ae7fe64e740e978eb08,congresso-remoto,Congresso Remoto,Educação,educacao,PL 3527/2020,camara,camara
5cabaae949c9c7c500d5bd644285b2c5,congresso-remoto,Congresso Remoto,Outros,outros,MPV 962/2020,senado,camara
5cabaae949c9c7c500d5bd644285b2c5,congresso-remoto,Congresso Remoto,Outros,outros,MPV 962/2020,camara,camara
4ee7926f0c20470f16c4075c4ef98e78,congresso-remoto,Congresso Remoto,Outros,outros,PL 3212/2020,camara,camara
256cb0e8e65f6f18c2458128b8056e2a,congresso-remoto,Congresso Remoto,Outros,outros,PL 1489/2020,camara,camara
3c8637bee7fc8ea31d224b592ec7413c,congresso-remoto,Congresso Remoto,Outros,outros,PEC 31/2020,senado,senado
ab00713e12f6bdd07c85427289106801,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PEC 29/2020,senado,senado
701b84b9ac90c3025b2f8d75006e67dd,congresso-remoto,Congresso Remoto,Outros,outros,PL 3480/2020,camara,camara
56b6836193bcecf355d818e05c65b8bc,congresso-remoto,Congresso Remoto,Outros,outros,PL 6161/2019,camara,camara
015039ddfba89303365991b68cdbd4a1,congresso-remoto,Congresso Remoto,Outros,outros,PL 2156/2020,camara,camara
d521ddd441e7049ae107f48c9b6c409d,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2340/2020,camara,camara
ce62d242fdbdd62ef644491a299a50e5,congresso-remoto,Congresso Remoto,Outros,outros,PL 2325/2020,camara,camara
8906a280704dd1c8e707d778cea2ff0e,congresso-remoto,Congresso Remoto,Outros,outros,PL 2137/2020,camara,camara
2f0dd2baf2721f03ce771381e2dd9443,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2989/2020,camara,camara
05df5bbba83734ef98febca75a691818,congresso-remoto,Congresso Remoto,Outros,outros,PL 611/2020,camara,camara
339a22bc413fbcb8dedfa395e19ca291,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 898/2020,camara,camara
cbc6c40c38f04d53d014838a413295af,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2801/2020,camara,camara
dc8a47d3e5d56251f1d0f01e9558c83e,congresso-remoto,Congresso Remoto,Trabalho Decente,trabalho-decente,PL 4097/2020,camara,camara
dc8a47d3e5d56251f1d0f01e9558c83e,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 4097/2020,camara,camara
657ef36227791c5254b215bab785aaba,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,MPV 936/2020,camara,camara
657ef36227791c5254b215bab785aaba,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,MPV 936/2020,senado,camara
4f8398190373ad64fbf62ab437b3decc,congresso-remoto,Congresso Remoto,Outros,outros,PL 1213/2020,camara,camara
02eabdfe6de5c71af7fea09a7bf5b29c,congresso-remoto,Congresso Remoto,Outros,outros,PL 1734/2020,camara,camara
c759c332a7aa3439606dc0625e39642e,congresso-remoto,Congresso Remoto,Outros,outros,PL 1667/2020,camara,camara
2466458ef071de3a0bba5d196e21b115,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2957/2020,camara,camara
4b4e67d20be9ae6aa4cbce88d18d0478,congresso-remoto,Congresso Remoto,Outros,outros,MSC 409/2019,camara,camara
655f5b2623bc5c29c3738daab5ae9edd,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 1779/2020,camara,camara
75bfe7225fcdfbb19530f334b3350229,congresso-remoto,Congresso Remoto,Outros,outros,PL 2230/2020,camara,camara
07382dae4fd4c9ebda5149cc561896ee,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2379/2020,camara,camara
f8e5a09dbaebf4652a60a829cb937efc,congresso-remoto,Congresso Remoto,Outros,outros,PL 1910/2020,camara,camara
3270b94d1143b04e4f3ff3e165e8ebd4,congresso-remoto,Congresso Remoto,Outros,outros,PL 2811/2020,camara,camara
d7f1e2feb195331291e3cfd7666a34f3,congresso-remoto,Congresso Remoto,Outros,outros,PL 2638/2020,camara,camara
2e862aba1df15c626a5f5278312aa5c1,congresso-remoto,Congresso Remoto,Outros,outros,PL 786/2020,camara,camara
8a55a498b20bd484aca237c5e9c2cbb9,congresso-remoto,Congresso Remoto,Desenvolvimento Socioambiental,desenvolvimento-socioambiental,PL 6123/2019,camara,camara
7629882f7d0236090b08bbee5f60a412,congresso-remoto,Congresso Remoto,Outros,outros,PL 4330/2020,camara,camara
73a3cde021d64623f1537b3a5644634d,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 1686/2020,camara,camara
73a3cde021d64623f1537b3a5644634d,congresso-remoto,Congresso Remoto,Trabalho Decente,trabalho-decente,PL 1686/2020,camara,camara
bff1e9a505d0eee2b74f80b3bd9977e2,congresso-remoto,Congresso Remoto,Outros,outros,MPV 983/2020,senado,camara
bff1e9a505d0eee2b74f80b3bd9977e2,congresso-remoto,Congresso Remoto,Outros,outros,MPV 983/2020,camara,camara
efa866cc139ba3772d7c4a738e6fc052,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 3627/2020,camara,camara
9d835734ed8be2a01498f29542112183,congresso-remoto,Congresso Remoto,Outros,outros,PL 2090/2020,camara,camara
5be0b1a292ed6159b86993a0202d39ae,congresso-remoto,Congresso Remoto,Trabalho decente,trabalho-decente,PL 3907/2020,camara,camara
dfb9079d68d7469953b8b9d384fdae7a,congresso-remoto,Congresso Remoto,Outros,outros,MPV 960/2020,senado,camara
dfb9079d68d7469953b8b9d384fdae7a,congresso-remoto,Congresso Remoto,Outros,outros,MPV 960/2020,camara,camara
75a797889d0b514533e85a44e5397ab4,congresso-remoto,Congresso Remoto,Outros,outros,PL 2420/2020,camara,camara
b9501919176f8a9a6db812419e9f8d17,congresso-remoto,Congresso Remoto,Outros,outros,PL 936/2020,camara,camara
8b9e6a33b0d10d5aa10bd36cef680448,congresso-remoto,Congresso Remoto,Outros,outros,PL 1095/2020,camara,camara
35f1888d7d17cb65140aabe7b9f98534,congresso-remoto,Congresso Remoto,Outros,outros,PL 2048/2020,camara,camara
10d06f84d047361e358e6168ee194f01,congresso-remoto,Congresso Remoto,Outros,outros,PL 2334/2020,camara,camara
76f4a4e8c75077c80a2346f9ce1879df,congresso-remoto,Congresso Remoto,Outros,outros,MPV 952/2020,camara,camara
76f4a4e8c75077c80a2346f9ce1879df,congresso-remoto,Congresso Remoto,Outros,outros,MPV 952/2020,senado,camara
970b4b5e848e76a4803834281c27cfa6,congresso-remoto,Congresso Remoto,Outros,outros,PL 1608/2020,camara,camara
e92223f9c5e4b0694b1149511a6a8fd3,congresso-remoto,Congresso Remoto,Outros,outros,PL 1995/2020,camara,camara
dac2e63700dd3bce2182d29e45590413,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 2726/2020,camara,camara
dac2e63700dd3bce2182d29e45590413,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2726/2020,camara,camara
aabde53e691a1c709000946d73ffca26,congresso-remoto,Congresso Remoto,Outros,outros,PL 926/2020,camara,camara
604284c31bbe7d6980e2c589a71d2515,congresso-remoto,Congresso Remoto,Outros,outros,PL 3936/2020,camara,camara
a84162fce1a7fca5e33bab1aa35aacaf,congresso-remoto,Congresso Remoto,Outros,outros,PL 3240/2020,camara,camara
16f28c3041b72c13a98235313ac16e45,congresso-remoto,Congresso Remoto,Outros,outros,PL 1477/2020,camara,camara
3b6dd0da600695a3d7e6fc5c3b584a33,congresso-remoto,Congresso Remoto,Outros,outros,PLS 283/2012,senado,senado
3b6dd0da600695a3d7e6fc5c3b584a33,congresso-remoto,Congresso Remoto,Outros,outros,PL 3515/2015,camara,nan
f2fa593d2e5894054f699437cdfc1971,congresso-remoto,Congresso Remoto,Outros,outros,PLP 28/2020,camara,camara
c318006999bb4146a862425b6cfa8313,congresso-remoto,Congresso Remoto,Outros,outros,PL 1685/2020,camara,camara
097a92924fde3d11306762d15f240a54,congresso-remoto,Congresso Remoto,Outros,outros,PL 1436/2020,camara,camara
e21dab054eb793a92388b2065392c5e7,congresso-remoto,Congresso Remoto,Desenvolvimento Socioambiental,desenvolvimento-socioambiental,PL 4741/2019,camara,camara
5104cf52ad591ef78657c76a781e97fa,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PLP 220/2020,camara,camara
dc426b6b7f66de4878e5bfba9315549f,congresso-remoto,Congresso Remoto,Outros,outros,PL 3196/2020,camara,camara
8719e735f24c060fc7a8509e42535459,congresso-remoto,Congresso Remoto,Trabalho decente,trabalho-decente,PL 3913/2020,camara,camara
8719e735f24c060fc7a8509e42535459,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 3913/2020,camara,camara
9e8545992cf8214a24ab863a112871d7,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 3163/2020,camara,camara
1b23e5a5a4d2d9c457c7d6b40026c0ae,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 623/2020,camara,camara
5305e1a0c3f0868f1a997da2dc46f8cc,congresso-remoto,Congresso Remoto,Outros,outros,PL 3664/2020,camara,camara
98b96ea6ceca4c920e3770d31a453fd2,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 693/2020,camara,camara
4471047212ada59223aa2627730e2752,congresso-remoto,Congresso Remoto,Outros,outros,PL 2444/2020,camara,camara
bd6228f3c09a4f2c9ad2391435b9819e,congresso-remoto,Congresso Remoto,Outros,outros,MPV 956/2020,camara,camara
bd6228f3c09a4f2c9ad2391435b9819e,congresso-remoto,Congresso Remoto,Outros,outros,MPV 956/2020,senado,camara
a87bf26e5938e23bdcc89aa02f26e43f,congresso-remoto,Congresso Remoto,Outros,outros,PL 2058/2020,camara,camara
92a9ad77a98a6ad546be61861638d877,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2222/2020,camara,camara
d7bc64c07a4de84c526f9c610cda59ab,congresso-remoto,Congresso Remoto,Outros,outros,PL 6163/2019,camara,camara
793822c1ffaa368eb6422c04b83837a3,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2357/2020,camara,camara
5795d39eef31d0ca3e07c12e9ceda513,congresso-remoto,Congresso Remoto,Outros,outros,PL 3042/2020,camara,camara
dfe1c80320a68cc39ab2210c7c829140,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 2194/2020,senado,senado
9da4ff9f8aa8be18c70df428354bfd2b,congresso-remoto,Congresso Remoto,Outros,outros,MPV 981/2020,camara,camara
9da4ff9f8aa8be18c70df428354bfd2b,congresso-remoto,Congresso Remoto,Outros,outros,MPV 981/2020,senado,camara
641ec7a093b6f555508bdadbd2fcb0d4,congresso-remoto,Congresso Remoto,Outros,outros,PL 1630/2020,camara,camara
3d7bbefb81802e6577d581e3ce49931e,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 1444/2020,camara,camara
3d7bbefb81802e6577d581e3ce49931e,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 1444/2020,senado,camara
e8af8054944f4b865e88f720c35bb9f9,congresso-remoto,Congresso Remoto,Outros,outros,PL 2717/2020,camara,camara
d50e1e64f5a683a1e085e0a1060cc78d,congresso-remoto,Congresso Remoto,Outros,outros,PL 2810/2020,camara,camara
db0f60d062003deba207dd96030581d9,congresso-remoto,Congresso Remoto,Outros,outros,PL 3823/2020,camara,camara
4b5f3d3898b274c4705dc9d32a90ee84,congresso-remoto,Congresso Remoto,Outros,outros,PL 1443/2020,camara,camara
b45c908eebe01019727461ef9e146cf6,congresso-remoto,Congresso Remoto,Outros,outros,PL 1639/2020,camara,camara
bf1fb21681f414a3a79488f05e0e7566,congresso-remoto,Congresso Remoto,Outros,outros,PL 647/2020,camara,camara
79ec0ae8bb031d02f5bfb8f85e1cf5e3,congresso-remoto,Congresso Remoto,Outros,outros,PL 915/2020,camara,camara
c5eba685682a3b41eea5e72c16f98d5a,congresso-remoto,Congresso Remoto,Direitos Humanos,direitos-humanos,PL 2954/2020,camara,camara
c5eba685682a3b41eea5e72c16f98d5a,congresso-remoto,Congresso Remoto,Trabalho Decente,trabalho-decente,PL 2954/2020,camara,camara
726ec9ec39c3540adfd5bb96ffd9f2b3,congresso-remoto,Congresso Remoto,Outros,outros,PL 2272/2020,camara,camara
1b863430e00f9f394e93eebaf96aec29,congresso-remoto,Congresso Remoto,Outros,outros,PL 2007/2020,camara,camara
99e862a8e3be76d293e3a15f7bcb251e,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PL 2180/2020,camara,camara
768cf67499b8d195caaf647b596ec5a0,congresso-remoto,Congresso Remoto,Outros,outros,PL 1824/2020,camara,camara
8ca351bfa42ce06c328f9927764be115,congresso-remoto,Congresso Remoto,Outros,outros,PL 3580/2020,camara,camara
3e8950044cb3764f05e0a1ad2456d734,congresso-remoto,Congresso Remoto,Outros,outros,PL 2294/2020,camara,camara
3e8950044cb3764f05e0a1ad2456d734,congresso-remoto,Congresso Remoto,Outros,outros,PL 2294/2020,senado,camara
0d401227e9bba835c4d40afd15b37012,congresso-remoto,Congresso Remoto,Outros,outros,PL 1376/2020,camara,camara
1ec08004053e3d1cd37563b23d26334d,congresso-remoto,Congresso Remoto,Outros,outros,PL 1909/2020,camara,camara
528e36f7be0c97bcb1ef9c5ad365af3b,congresso-remoto,Congresso Remoto,Outros,outros,PL 9931/2018,camara,camara
4492ccf132e8c3ddb2a0ab1a17f9071d,congresso-remoto,Congresso Remoto,Outros,outros,PL 1142/2020,camara,camara
a2f8204ec3923dc49d2a1c82803efe57,congresso-remoto,Congresso Remoto,Outros,outros,PL 1112/2020,camara,camara
74dc1d8875af5dffa1a2f4f57e2eb7dd,congresso-remoto,Congresso Remoto,Outros,outros,PL 1194/2020,senado,senado
74dc1d8875af5dffa1a2f4f57e2eb7dd,congresso-remoto,Congresso Remoto,Outros,outros,PL 1194/2020,camara,nan
45316bb14535ecfb5341d5513ca66f56,congresso-remoto,Congresso Remoto,Outros,outros,PL 1772/2020,camara,camara
39873bc6679d7a6349c92cd7c9d974ea,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PEC 10/2013,senado,senado
39873bc6679d7a6349c92cd7c9d974ea,congresso-remoto,Congresso Remoto,Transparência e Integridade,transparencia-e-integridade,PEC 333/2017,camara,nan
23b342a1cb2bfffb4b4848efc90de399,congresso-remoto,Congresso Remoto,Outros,outros,PL 4000/2020,camara,camara
1af1bf9b76c4f19825b5d66f20e080f5,congresso-remoto,Congresso Remoto,Outros,outros,PL 2442/2020,camara,camara
823b613cf5a86c818be7867ea92b4ffb,congresso-remoto,Congresso Remoto,Outros,outros,PL 1389/2020,camara,camara
67ebd6ee2ca3c78a063478e0dd388225,congresso-remoto,Congresso Remoto,Outros,outros,PL 2735/2020,camara,camara
55bf4970c56b6757e07a8ea59db6bc27,congresso-remoto,Congresso Remoto,Outros,outros,PL 895/2020,camara,camara
468d219c7647daeb84fd141dc19ec13d,congresso-remoto,Congresso Remoto,Outros,outros,PL 1397/2020,camara,camara
fdfc1c53ab0f099926f4d1d5401776ed,congresso-remoto,Congresso Remoto,Outros,outros,PL 2010/2020,camara,camara
